cntry,c2weight,gndr,eisced,netusoft,mnactic,hincfel,w4q50
FI,0.81108576,2,4,5,4,2,3
FI,1.850087,1,1,5,6,1,3
FI,0.71908337,2,6,5,1,2,3
FI,0.9127373,2,5,5,1,1,2
FI,0.6045182,2,7,5,1,1,4
FI,0.63298124,1,6,3,6,2,3
FI,0.7551279,2,6,5,2,1,3
FI,1.6355834,2,4,5,1,3,1
FI,0.5909157,2,6,5,6,1,3
FI,0.9283347,2,4,5,1,1,3
FI,0.84945166,2,5,5,1,2,2
FI,0.8444847,1,7,5,1,2,3
FI,0.9215723,2,6,5,1,2,2
FI,0.8036874,2,7,5,1,1,3
FI,0.785297,2,7,5,1,1,4
FI,0.9363276,2,4,5,6,1,3
FI,0.67668134,2,6,5,1,3,3
FI,1.791889,2,4,5,8,1,4
FI,0.6528384,1,7,5,1,1,3
FI,0.7760667,1,7,5,1,1,3
FI,0.6697037,1,6,5,1,1,3
FI,1.4928735,1,4,5,1,2,2
FI,1.5603169,1,4,5,1,1,3
FI,0.660304,1,6,5,1,1,2
FI,0.63127935,2,6,5,6,3,2
FI,0.56662816,2,7,5,6,1,3
FI,0.8036874,2,7,5,1,2,3
FI,0.9774449,1,6,5,1,2,3
FI,1.4241666,1,4,4,2,3,2
FI,0.67245924,2,7,5,1,1,3
FI,0.81842685,1,4,3,6,1,3
FI,1.2699082,2,4,5,1,2,2
FI,0.57160056,2,5,5,9,1,3
FI,1.543743,1,2,5,1,2,3
FI,0.9521824,2,5,5,1,1,3
FI,0.83426654,2,6,5,3,3,1
FI,0.7746339,1,6,5,1,1,2
FI,1.524836,1,4,5,1,2,3
FI,0.7640234,1,7,5,1,1,4
FI,0.9395366,1,6,5,1,2,3
FI,0.75567317,1,4,5,6,2,4
FI,0.53864104,2,6,5,3,2,3
FI,0.8983506,2,4,5,6,1,3
FI,0.956201,1,7,5,1,1,3
FI,1.424804,1,4,5,1,2,2
FI,0.62061715,2,7,5,1,1,2
FI,0.7459325,2,7,5,1,1,3
FI,0.6634653,2,6,5,5,4,2
FI,0.7871506,1,4,5,6,2,4
FI,0.9106127,2,6,5,2,1,2
FI,2.9412615,2,2,5,3,3,3
FI,0.6857789,1,7,5,1,1,3
FI,0.8018755,1,7,5,1,1,2
FI,0.92070496,1,7,5,1,1,1
FI,1.7598811,2,2,5,1,2,2
FI,0.5654693,2,6,5,1,2,2
FI,1.0066689,2,6,5,1,1,4
FI,1.58998,2,4,5,1,2,3
FI,0.62604666,1,5,5,1,2,3
FI,0.7110427,2,6,5,1,2,3
FI,0.78082246,1,5,5,6,1,4
FI,1.0583291,2,4,5,6,1,1
FI,0.82531327,2,7,5,1,2,4
FI,1.003924,2,4,5,1,2,2
FI,0.6782796,1,7,5,6,2,3
FI,0.6074776,2,7,5,1,2,3
FI,0.79395914,1,7,5,1,2,3
FI,0.6226896,2,5,5,6,1,3
FI,0.7875774,1,4,5,6,2,3
FI,0.5867543,2,5,5,6,1,3
FI,0.79058313,1,6,5,9,2,3
FI,0.6381901,2,5,5,6,2,2
FI,1.2094084,1,5,5,1,2,3
FI,1.444634,2,5,5,8,2,3
FI,1.0256022,2,4,4,6,2,2
FI,1.032032,2,4,5,8,1,2
FI,0.8600723,1,5,5,1,2,3
FI,0.95026493,2,6,5,1,1,2
FI,0.79395914,1,7,5,1,1,3
FI,0.8341918,1,7,5,1,2,3
FI,0.7601673,1,7,5,1,1,2
FI,2.520059,2,1,5,6,3,1
FI,0.7983342,1,7,5,1,1,3
FI,0.733121,2,5,5,6,2,2
FI,0.6999385,1,7,5,6,2,2
FI,0.8036874,2,7,5,1,1,2
FI,1.1054465,2,4,5,6,1,1
FI,0.7073853,1,6,5,1,2,2
FI,0.7361928,2,6,5,1,2,3
FI,0.69533294,1,4,5,1,2,2
FI,1.435804,1,4,5,1,2,1
FI,0.60522705,1,7,5,1,2,2
FI,0.79746544,1,4,5,6,1,3
FI,0.8238011,2,7,5,1,2,2
FI,0.6420742,2,5,5,1,2,3
FI,0.6478396,1,7,5,1,1,3
FI,0.956201,1,7,5,1,1,2
FI,0.8293751,2,7,5,1,2,1
FI,1.8774196,1,5,5,1,2,3
FI,0.6759342,1,5,5,1,1,3
FI,1.3726549,2,4,3,1,2,4
FI,1.2258233,1,4,5,1,1,4
FI,1.1420251,1,4,5,6,3,2
FI,0.9587346,2,4,5,1,2,3
FI,0.920544,1,6,5,1,1,1
FI,0.89750135,1,7,5,1,1,3
FI,0.9795106,2,6,5,1,1,3
FI,0.70758164,2,7,5,1,2,2
FI,0.5143458,2,6,5,1,1,4
FI,0.6275426,2,7,5,1,1,3
FI,0.6350866,1,6,5,5,2,2
FI,0.8767176,1,4,5,1,1,3
FI,0.7746339,1,6,5,1,2,2
FI,1.2336332,1,4,5,1,2,3
FI,0.7845596,1,4,5,1,1,3
FI,1.3097486,1,2,5,1,1,3
FI,1.0256022,2,4,4,6,2,3
FI,1.5599808,2,4,5,1,2,2
FI,0.8202903,2,6,5,1,2,2
FI,1.0361058,2,7,5,8,1,4
FI,1.7899711,1,2,5,1,2,2
FI,0.62061715,2,7,5,1,1,3
FI,0.5510623,1,6,5,1,2,4
FI,0.893098,1,5,5,1,2,4
FI,0.72433263,1,6,5,6,2,3
FI,0.66881037,2,5,5,6,2,3
FI,0.95223534,2,7,5,1,1,2
FI,0.8207649,2,7,5,8,2,2
FI,0.6706591,2,5,5,1,2,3
FI,0.75308216,1,4,5,6,2,3
FI,0.9108639,1,6,5,1,1,1
FI,0.77742827,1,6,5,1,1,3
FI,0.7823734,1,4,3,6,2,2
FI,0.91733795,1,7,5,1,2,3
FI,0.82893866,2,5,5,6,2,3
FI,1.1300344,1,7,5,1,2,3
FI,0.8136505,2,6,5,1,2,3
FI,0.7293228,1,6,5,1,1,2
FI,1.3343289,2,4,5,1,2,3
FI,0.8767176,1,4,5,6,2,2
FI,0.6902815,2,6,5,1,2,3
FI,1.1431042,2,4,5,6,2,3
FI,1.032032,2,4,4,6,2,2
FI,0.87751675,2,7,5,1,1,2
FI,1.0074517,2,4,4,6,2,3
FI,0.8503779,2,7,5,1,1,2
FI,1.2007548,2,4,5,1,2,1
FI,1.0840045,2,7,5,1,1,3
FI,1.3330417,2,5,5,1,2,3
FI,0.5518302,2,7,5,6,1,3
FI,0.95026493,2,6,5,1,1,3
FI,0.86142945,2,4,5,6,2,3
FI,0.8341918,1,7,5,1,1,3
FI,0.70301414,1,6,5,8,2,3
FI,1.0739454,2,5,5,6,3,3
FI,0.8954548,2,5,5,1,4,2
FI,0.6857393,1,6,5,1,1,1
FI,1.8893577,1,4,5,1,1,2
FI,0.5475625,2,5,5,6,2,3
FI,1.9410499,2,1,5,6,1,2
FI,1.8649188,2,2,3,6,2,2
FI,0.83426654,2,6,5,1,2,2
FI,0.8858362,1,4,5,1,2,3
FI,0.66543865,1,7,5,1,1,2
FI,0.6218016,2,5,5,6,2,3
FI,0.75581044,2,6,5,9,3,3
FI,1.7024332,1,4,5,1,2,2
FI,0.8208454,2,4,5,6,2,2
FI,0.93434155,2,7,5,1,1,3
FI,0.68393165,2,7,5,1,1,3
FI,0.63019466,2,7,4,6,1,3
FI,1.1809243,2,4,5,8,1,3
FI,0.8420549,1,5,5,1,1,2
FI,0.8190666,2,6,5,3,2,2
FI,0.5665555,2,7,5,6,2,1
FI,0.49639985,2,7,5,8,2,2
FI,0.9936396,2,4,5,6,1,3
FI,1.5783578,1,2,5,1,2,3
FI,0.605533,1,7,5,6,1,4
FI,0.6977807,2,6,5,1,2,2
FI,0.89575124,1,4,5,1,2,3
FI,1.012018,2,4,5,6,2,3
FI,1.6210777,1,4,5,1,1,2
FI,0.62255585,1,7,5,1,2,3
FI,2.2416396,2,2,5,6,1,3
FI,0.62604666,1,5,5,1,2,3
FI,1.0445504,1,4,5,6,1,2
FI,0.6676843,1,6,5,4,2,2
FI,0.5742657,2,5,5,6,2,3
FI,0.95026493,2,6,5,3,3,3
FI,0.73895980000000006,2,6,5,1,2,2
FI,0.5228008,2,7,5,6,1,3
FI,0.74146885,2,5,5,6,2,3
FI,0.8091637,1,7,5,1,2,2
FI,0.78199947,1,4,5,6,2,2
FI,0.8376854,2,7,5,1,2,4
FI,1.6482744,2,4,5,1,2,2
FI,0.8453311,1,4,5,6,2,3
FI,1.4412665,2,4,5,1,1,2
FI,0.6420742,2,5,4,1,1,2
FI,0.7034283,2,7,5,1,1,3
FI,0.8990693,2,5,5,1,3,2
FI,0.94127655,1,4,5,6,2,3
FI,1.4195077,1,1,5,6,2,3
FI,0.8626319,2,5,5,1,1,3
FI,1.2960596,2,4,5,1,2,2
FI,0.69238544,1,5,5,1,1,2
FI,4.610557,1,2,5,1,2,2
FI,0.68434143,1,7,5,1,1,3
FI,0.6409806,2,5,5,3,2,1
FI,0.7296279,2,5,5,1,2,3
FI,1.4839299,2,4,5,8,1,1
FI,0.9885176,2,7,5,1,1,3
FI,0.6923993,1,6,4,6,1,2
FI,1.7392768,1,4,5,2,2,1
FI,0.64333034,2,7,5,6,1,2
FI,0.7650774,1,4,5,6,2,3
FI,2.4241917,2,2,5,2,2,3
FI,6.540764,1,2,5,1,2,3
FR,0.917942,2,6,5,1,3,2
FR,1.706309,1,3,5,6,2,3
FR,0.5654153,1,5,5,1,1,2
FR,3.430249,1,2,5,1,2,4
FR,0.73175484,1,7,4,1,1,4
FR,0.7301312,1,7,5,1,1,3
FR,0.77772117,1,5,5,1,1,1
FR,1.207604,2,4,5,2,1,3
FR,0.7423612,1,7,5,1,1,3
FR,0.7683551,2,3,3,6,2,2
FR,0.6674803,2,7,5,1,2,2
FR,2.1298964,1,4,5,1,2,2
FR,1.2287506,2,5,5,8,1,3
FR,1.2121328,2,4,4,2,2,3
FR,1.0881407,2,3,5,1,1,2
FR,0.90713364,1,6,5,1,1,2
FR,1.0733855,1,4,5,1,3,2
FR,0.8919819,1,7,5,1,1,4
FR,0.5276055,1,5,5,1,1,3
FR,0.5605615,2,4,5,6,1,4
FR,1.3905838,1,4,5,2,1,3
FR,0.6895404,2,7,4,6,2,2
FR,0.7014949,1,4,5,1,3,3
FR,2.9993956,2,2,4,6,1,3
FR,0.70937276,1,7,5,1,1,3
FR,1.2192788,2,4,5,8,2,2
FR,0.48685563,1,7,5,6,1,4
FR,0.87028116,2,6,5,6,2,3
FR,0.49402657,1,4,5,1,1,2
FR,0.872722,1,3,5,1,2,3
FR,1.2900741,1,2,5,6,2,3
FR,0.75187624,1,3,5,6,2,2
FR,0.6729163,1,5,5,1,1,3
FR,0.68180573,1,4,5,1,1,2
FR,0.57483935,1,7,5,6,1,3
FR,1.2310063,1,4,5,2,1,2
FR,0.5804532,2,5,5,1,1,3
FR,0.7249109,2,5,5,1,1,2
FR,0.95799595,1,3,5,1,1,2
FR,2.016154,1,3,5,2,1,2
FR,0.69858366,2,4,5,6,3,1
FR,0.7077157,1,5,5,1,1,3
FR,0.7525544,1,5,5,1,2,3
FR,0.70324004,2,4,5,6,1,4
FR,0.8884972,1,3,5,6,1,2
FR,0.62226427,2,7,5,1,1,3
FR,0.81809545,2,7,3,6,1,2
FR,1.3126976,1,3,2,1,1,3
FR,0.7394041,1,7,5,1,1,3
FR,0.4743403,1,6,5,1,1,2
FR,0.545734,1,7,5,1,1,3
FR,0.6970703,1,7,4,1,3,3
FR,0.9226266,2,3,5,6,1,2
FR,1.0412374,1,7,4,1,2,3
FR,1.3737775,2,2,5,1,2,2
FR,1.8122158,2,2,2,6,2,4
FR,0.63592696,1,7,5,6,1,2
FR,1.7991164,2,5,5,1,1,3
FR,0.9993899,1,3,5,6,2,3
FR,0.9741161,2,4,5,1,1,4
FR,0.6551637,1,7,5,1,2,3
FR,0.64373314,1,7,5,6,1,2
FR,1.0785942,2,3,5,6,2,1
FR,0.9657313,1,3,5,1,3,3
FR,0.65794694,2,7,4,1,3,2
FR,0.5427719,2,7,5,1,1,3
FR,0.87047607,2,5,5,6,1,2
FR,1.7027842,2,4,5,1,1,2
FR,1.682536,1,4,5,1,1,2
FR,1.73744,2,2,5,1,2,1
FR,0.5953969,1,6,5,1,1,3
FR,0.68128717,2,6,5,1,1,3
FR,1.3167574,2,4,5,1,2,2
FR,0.8201279,2,5,5,1,1,3
FR,0.9510868,1,4,5,6,2,2
FR,1.0290692,2,5,5,1,2,2
FR,1.0054221,1,3,5,1,3,2
FR,1.9261473,2,1,5,1,3,2
FR,0.7077443,1,5,5,1,2,2
FR,0.9965535,1,3,4,6,2,1
FR,2.8296368,1,1,2,6,1,3
FR,0.8012246,2,7,5,1,2,2
FR,2.0441778,2,2,2,1,2,2
FR,0.66116375,2,4,5,1,1,4
FR,1.802067,1,2,5,1,3,2
FR,0.7110204,1,4,3,1,1,3
FR,0.67650676,2,5,5,1,2,2
FR,0.96649224,2,3,5,1,2,3
FR,1.9447315,2,3,5,1,4,3
FR,0.71863186,2,7,5,1,2,1
FR,0.985332,2,3,5,1,2,3
FR,0.7617408,1,4,2,6,3,2
FR,0.76272076,2,7,5,1,3,2
FR,0.80862560000000006,1,5,5,1,2,3
FR,0.5681066,2,7,5,8,2,1
FR,0.7216766,2,7,3,1,1,3
FR,0.5817644,2,5,5,1,1,2
FR,0.57249695,1,7,5,1,1,2
FR,0.91789925000000006,2,7,5,1,1,4
FR,0.86705875,2,6,5,3,3,2
FR,0.72551894,1,7,5,1,2,3
FR,1.6506875,1,4,5,1,2,3
FR,0.8335736,2,7,5,3,2,4
FR,2.375908,2,2,5,8,2,2
FR,0.7132059,1,6,5,6,2,3
FR,0.7335134,2,3,5,1,2,3
FR,0.8444233,2,5,5,1,1,4
FR,0.8860519,1,3,4,6,2,3
FR,0.9806344,1,3,5,3,1,2
FR,1.0788432,2,6,5,1,2,2
FR,0.68841225,2,5,5,8,2,2
FR,1.3996893,2,3,5,1,3,1
FR,0.720518,2,4,5,1,1,3
FR,1.3035605,1,5,5,4,2,3
FR,1.037073,2,4,3,6,2,3
FR,0.8756735,1,3,5,6,1,3
FR,1.2353361,2,4,5,2,1,4
FR,0.8604114,2,4,5,6,2,3
FR,1.2115604,1,5,5,1,2,3
FR,0.9591342,2,7,5,1,1,2
FR,0.8309453,1,7,5,1,1,3
FR,1.2445014,2,5,5,1,2,3
FR,0.8930907,1,6,5,2,1,2
FR,1.2416675,2,4,5,1,3,2
FR,0.8392503,2,5,4,1,2,2
FR,1.1095299,1,3,5,1,2,3
FR,1.0758629,1,3,5,6,2,2
FR,1.8144699,2,1,5,1,2,2
FR,1.2606822,2,6,5,4,2,2
FR,0.56493336,1,7,5,1,1,4
FR,0.82723826,2,4,5,6,2,4
FR,0.57135135,1,7,5,1,1,2
FR,0.65412545,1,5,5,6,1,2
FR,0.91014487,1,4,5,1,1,3
FR,0.5388079,1,7,5,1,1,3
FR,0.84641737,2,3,5,1,2,3
FR,0.81796867,1,7,5,1,1,3
FR,0.8928265,2,5,5,1,1,3
FR,1.1657085,2,7,4,6,2,2
FR,0.5395888,1,5,4,6,2,3
FR,0.78175,2,7,5,1,3,3
FR,0.6718423,1,5,5,6,1,3
FR,0.8698537,2,4,5,1,2,2
FR,0.7220419,2,4,5,5,1,3
FR,1.4793451,1,3,5,6,2,4
FR,0.76264966,2,4,5,1,2,2
FR,0.59397435,2,3,5,1,4,2
FR,0.6470328,2,5,5,1,2,3
FR,1.0071287,1,3,5,6,2,3
FR,0.745743,2,4,4,1,2,2
FR,0.68577147,1,5,5,1,2,2
FR,2.5354047,1,2,5,1,1,1
FR,0.47887513,2,7,5,1,1,3
FR,1.194437,2,5,5,2,1,1
FR,0.6450588,2,4,5,1,2,2
FR,1.4234312,2,3,5,1,2,3
FR,1.1660547000000001,1,5,5,1,1,3
FR,0.84647363,1,3,4,6,2,4
FR,1.1879226,1,3,4,1,2,2
FR,0.7012136,1,7,5,1,1,3
FR,0.8957984,1,5,5,1,2,2
FR,0.6641835,1,5,5,1,1,2
FR,0.8185761,1,5,5,1,2,2
FR,0.6721368,2,6,5,1,1,3
FR,0.79480344,1,6,5,3,3,3
FR,0.57630974,1,4,5,1,2,2
FR,1.76209,2,1,5,8,1,1
FR,0.49624053,1,6,4,6,2,2
FR,0.6362984,1,5,5,6,3,2
FR,0.71992165,2,3,5,1,2,4
FR,0.61696815,1,7,4,1,1,3
FR,1.1296942,2,5,5,1,2,3
FR,0.6589471,1,7,5,1,1,3
FR,1.1343073,2,6,5,2,1,3
FR,1.8040328,1,1,5,6,2,3
FR,0.60631174,1,7,5,1,1,3
FR,0.90368277,1,4,5,1,1,3
FR,0.80311143,1,3,5,1,2,2
FR,1.388571,2,4,5,1,2,3
FR,0.7571702,1,4,5,1,1,4
FR,1.0937408,2,4,5,1,2,3
FR,0.9762317,2,6,4,1,1,3
FR,0.5998908,2,NA,5,1,1,3
FR,0.5739969,1,6,5,1,1,3
FR,1.2530726,2,5,5,1,2,1
FR,0.979492,1,7,5,1,1,4
FR,1.1215183,2,4,5,1,2,2
FR,1.4512798,2,4,5,2,2,2
FR,0.69405544,2,4,5,6,1,2
FR,0.8086502,2,6,5,1,1,3
FR,0.67017555,1,4,5,1,2,3
FR,0.8990549,2,6,5,1,3,2
FR,1.7833989,2,2,5,1,4,2
FR,0.7822449,2,3,5,1,1,2
FR,0.6922102,2,7,5,1,2,3
FR,1.136594,1,3,1,1,2,2
FR,0.7168346,1,6,5,1,1,3
FR,0.82389677,1,7,5,2,2,4
FR,0.8894826,1,4,5,1,2,2
FR,0.7373437,2,4,5,6,2,2
FR,1.3240101,2,3,5,9,2,2
FR,0.7028335,1,5,5,1,1,4
FR,1.7004184,2,4,5,2,3,4
FR,0.67597204,2,4,5,1,1,2
FR,0.58167815,1,5,5,1,1,2
FR,2.3955588,1,1,5,6,2,3
FR,0.930174,1,3,5,6,1,2
FR,0.77106255,2,4,5,1,2,3
FR,1.1944556,2,3,5,8,2,3
FR,0.9606189,1,4,4,5,3,1
FR,0.74328154,2,4,4,6,NA,2
FR,1.1502821,2,5,5,1,2,3
FR,0.85078585,1,3,5,1,3,3
FR,1.0263296,2,3,5,6,1,3
FR,1.1757238,2,4,5,2,2,3
FR,0.6436772,1,5,5,1,1,3
FR,0.79382664,1,3,4,1,3,1
FR,0.7885715,2,5,2,1,1,3
FR,1.2676635,1,7,5,1,2,2
FR,0.9311861,1,5,5,2,1,4
FR,0.6996294,1,4,5,1,3,3
FR,0.82718277,2,5,5,1,2,4
FR,0.5490938,1,7,5,1,3,2
FR,0.8685012,2,3,5,1,2,3
FR,0.7904571,2,4,5,1,2,3
FR,1.0924227,2,6,5,2,1,2
FR,0.42363814,1,6,5,1,2,2
FR,0.53290784,2,7,5,3,1,2
FR,1.2783139,2,5,5,1,1,2
FR,0.74930245,2,6,5,1,3,3
FR,1.4016476,2,3,5,1,1,2
FR,1.0150889,1,3,5,1,1,3
FR,0.7859416,1,5,5,6,1,3
FR,0.6392254,1,6,5,2,1,3
FR,0.8122276,1,5,5,1,1,4
FR,0.6768906,2,7,5,1,1,2
FR,0.77603066,2,5,5,5,3,2
FR,1.0363129,2,4,4,6,1,1
FR,0.80472213,2,3,5,2,2,3
FR,1.0506164,2,4,5,2,3,2
FR,1.0389165,1,3,5,6,1,3
FR,0.9848268,2,7,5,1,1,3
FR,0.7937633,2,5,5,6,1,2
FR,0.62160647,1,5,5,6,1,4
FR,0.67845523,1,5,5,1,1,3
FR,2.501523,1,1,2,3,3,1
FR,0.8333821,1,3,5,1,2,1
FR,0.8404296,2,3,3,1,1,3
FR,0.771021,2,4,5,1,2,3
FR,0.78507453,1,4,5,1,2,4
FR,0.5615817,1,7,5,1,1,3
FR,1.0824298,2,4,5,1,1,2
FR,1.192607,1,3,5,6,2,3
FR,0.6670712,2,4,5,1,2,3
FR,0.6998524,2,7,5,1,1,3
FR,0.9565419,2,5,5,6,2,3
FR,0.8704952,1,5,5,6,2,2
FR,0.6045481,1,7,5,1,1,2
FR,0.7827665,2,6,5,6,3,2
FR,0.8809917,2,7,5,1,2,2
FR,0.48953632,1,7,5,6,2,2
FR,3.1210105,2,2,5,2,1,3
FR,0.9765583,2,6,5,2,1,2
FR,0.6069534,2,7,5,6,1,3
FR,0.64302933,1,7,5,1,1,3
FR,0.76246,1,5,5,6,2,4
FR,0.7583116,1,3,5,3,3,3
FR,0.5796447,2,6,5,1,2,4
FR,0.67684895,2,4,5,1,2,3
FR,0.70337385,2,5,5,1,2,3
FR,1.4380914,2,5,4,1,1,3
FR,0.56411886,1,7,5,6,1,2
FR,1.1604799,2,7,5,1,1,4
FR,1.0719663,1,3,5,1,2,1
FR,0.9813583,2,5,5,6,1,2
FR,2.157239,1,2,2,6,1,2
FR,1.2092012,2,5,5,2,2,3
FR,0.49465004,1,7,5,1,1,3
FR,0.6675213,2,7,5,1,1,3
FR,0.5841908,2,7,5,1,2,3
FR,0.7403704,1,5,5,3,2,2
FR,0.8280648,1,3,5,1,2,2
FR,0.78458256,1,7,5,1,1,3
FR,1.4031839,1,2,2,6,1,3
FR,0.7841595,1,7,5,6,2,3
FR,0.69274646,1,5,5,1,1,2
FR,0.8813132,1,3,5,6,2,2
FR,0.540487,1,5,5,1,2,3
FR,1.0187624,2,4,3,1,1,2
FR,1.6375735,2,4,5,1,1,2
FR,1.3330177,1,4,5,1,1,2
FR,1.6393706,2,3,4,1,1,3
FR,1.4533484,2,5,5,1,1,2
FR,0.83814126,1,4,5,6,1,3
FR,1.1735351,2,5,5,1,2,4
FR,1.751694,1,4,5,1,1,2
FR,0.6969954,1,3,5,1,2,2
FR,0.9876968,1,4,4,1,3,2
FR,0.78467643,2,7,5,6,1,2
FR,1.1700497,2,3,5,6,1,2
FR,1.7901008,1,1,5,1,2,2
FR,0.5837623,2,4,5,1,2,3
FR,0.9774427,1,6,5,1,2,3
FR,0.7681586,1,4,5,1,2,3
FR,1.0950354,1,4,5,6,1,3
FR,0.793073,1,6,5,2,1,4
FR,0.8832621,1,4,5,1,1,4
FR,0.6382119,2,7,5,1,2,3
FR,1.6924385,1,1,4,6,2,3
FR,1.059321,1,5,5,2,4,4
FR,0.7790104,1,6,5,3,1,3
FR,0.540751,1,6,5,1,1,1
FR,0.8030655,1,4,5,1,2,4
FR,0.9999724,2,6,5,1,1,3
FR,0.7896206,2,4,5,6,1,3
FR,0.79022807,2,5,5,1,1,2
FR,0.7300258,1,6,5,6,1,3
FR,0.8068375,1,7,5,1,1,3
FR,1.2204397,2,5,5,1,2,3
FR,0.79410464,1,6,5,6,1,4
FR,0.71488506,2,6,5,1,1,3
FR,0.7101723,1,3,4,6,1,4
FR,1.0543673,2,7,5,1,1,1
FR,1.4255865,2,3,5,1,4,2
FR,1.123072,2,7,5,2,3,2
FR,0.88725686,2,7,5,3,1,2
FR,0.9238177,2,3,5,1,2,3
FR,0.4630514,1,6,5,6,1,3
FR,0.8798964,1,3,5,5,2,2
FR,1.1275346,2,6,5,1,3,2
FR,0.6948422,2,4,5,1,2,3
FR,0.7095619,1,4,5,1,1,2
FR,0.75968623,1,4,5,1,2,3
FR,1.0156891,2,7,5,1,1,2
FR,1.07463,2,4,5,2,1,3
FR,0.56556726,1,7,5,1,1,2
FR,0.97506374,1,5,5,1,3,2
FR,0.916547,2,4,5,1,2,1
FR,1.0876731,2,3,5,1,3,2
FR,1.6045375,2,3,5,1,2,4
FR,0.5483727,2,7,5,6,1,3
FR,2.6357508,2,1,5,1,2,3
FR,0.84336156,1,3,4,1,1,2
FR,0.69909346000000006,1,7,5,6,1,3
FR,0.9042489,1,3,4,1,2,3
FR,0.8088163,2,4,5,1,1,1
FR,0.70905405,1,7,5,1,2,2
FR,0.69738656,2,5,5,1,2,3
FR,2.1557796,1,1,5,6,2,4
FR,1.4389895,2,4,5,1,2,4
FR,1.7273076,2,3,5,1,2,4
FR,0.64799863,1,5,5,4,2,2
FR,0.61839294,1,7,5,1,2,3
FR,1.1011369,2,3,5,6,1,3
FR,0.86910665,1,7,5,1,1,4
FR,0.46714327,1,7,5,1,1,3
FR,1.2510304,2,5,5,1,2,2
FR,0.59448296,2,6,5,1,3,3
FR,0.646243,1,7,5,1,1,2
FR,0.620925,2,7,5,1,1,3
FR,0.69979686,2,4,4,1,3,2
FR,0.64566636,2,5,5,1,2,2
FR,0.7636284,1,7,4,6,1,3
FR,1.6068896,2,4,5,1,2,3
FR,0.6219321,2,7,4,6,1,3
FR,0.7053307,2,7,5,1,1,3
FR,0.65482575,1,5,4,1,2,3
FR,0.76609826,1,3,5,6,3,3
FR,1.1485314,2,3,5,3,2,3
FR,0.8025443,2,4,5,1,2,1
FR,0.8649171,2,6,5,1,2,4
FR,0.7115545,1,6,5,1,1,3
FR,0.78359395,1,4,5,5,3,2
FR,0.6654654,1,5,5,1,2,3
FR,0.6679629,1,4,5,1,2,3
FR,1.0760804,1,3,5,1,3,2
FR,0.751301,2,4,5,1,2,3
FR,1.1766392,1,3,5,1,3,2
FR,1.0101302,2,4,5,1,2,2
FR,0.60552686,2,6,5,1,1,3
FR,0.58365333,1,7,5,1,2,3
FR,0.81613195,2,NA,5,1,1,1
FR,1.9394146,2,3,5,5,2,1
FR,1.020643,2,4,5,6,1,3
FR,0.819225,2,3,5,1,2,3
FR,0.65119135,1,7,5,1,1,3
FR,1.0612434,2,4,5,1,3,2
FR,1.0940299,1,4,5,6,1,2
FR,0.6687029,2,5,5,1,1,4
FR,0.6842669,2,6,5,8,1,3
FR,0.883617,2,5,5,6,1,3
FR,0.8055429,1,4,5,1,1,3
FR,0.5779839,2,6,5,1,1,3
FR,1.4479331,2,4,5,2,1,2
FR,0.6946579,1,7,5,1,2,3
FR,0.9903608,2,3,5,6,3,1
FR,0.827148,1,3,5,1,2,3
FR,0.9484465,2,6,5,1,2,3
FR,0.8594432,2,4,5,1,2,2
FR,0.62052274,2,5,5,1,2,3
FR,0.8672204,2,4,5,1,2,1
FR,0.64791286,1,7,5,1,1,3
FR,0.77112514,2,4,4,6,2,3
FR,1.0898545,2,3,4,1,3,2
FR,0.71754533,2,7,5,1,1,2
FR,1.0081794,2,4,5,1,2,3
FR,0.59271353,1,7,5,1,1,3
FR,0.7600391,2,7,5,1,1,2
FR,0.87406313,1,7,5,1,2,2
FR,0.64892226,1,7,4,1,1,3
FR,0.62852705,2,6,5,1,2,4
FR,0.83766794,1,5,5,1,2,3
FR,0.590192,2,6,5,1,1,3
FR,0.9807794,2,5,5,2,2,2
FR,1.3988528,2,4,4,1,2,3
FR,2.2929168,2,1,4,6,3,2
FR,0.81065005,2,3,2,6,2,3
FR,0.5350772,1,7,5,1,1,4
FR,1.6682485,2,1,5,1,2,1
FR,0.6389519,2,5,5,6,2,2
FR,0.9183563,2,3,5,6,2,2
FR,0.96305084,1,4,5,1,2,3
FR,0.8547627,1,3,5,6,1,3
FR,1.1511079,2,3,4,1,2,2
FR,1.2901583,2,6,5,8,3,2
FR,1.1866211,2,4,3,1,2,4
FR,0.5476142,1,7,5,1,1,3
FR,3.2920754,1,1,5,1,2,2
FR,1.4386611,1,5,4,1,1,3
FR,0.7439421,1,7,5,1,1,3
FR,0.63947016,1,7,5,1,1,2
FR,0.56328124,1,7,5,6,1,3
FR,1.4376347,2,4,5,2,1,3
FR,0.9906361,2,4,5,1,2,4
FR,1.1111854,1,5,5,2,1,3
FR,0.68166655,1,5,5,1,2,3
FR,0.5130958,1,7,5,6,1,2
FR,0.9661391,1,6,5,1,2,2
FR,0.67455876,2,5,5,1,1,3
FR,0.98939496,1,5,5,6,2,2
FR,0.7818335,2,5,5,1,4,1
FR,0.9192464,2,4,5,6,2,2
FR,0.87119985,1,3,5,1,2,3
FR,0.6817582,2,7,5,1,3,4
FR,0.6652694,1,7,5,1,1,2
FR,0.59914976,1,5,4,1,1,3
FR,1.028199,1,4,4,1,1,3
FR,0.7405648,1,3,5,1,3,3
